Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_count,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain,treatment
SRR8641473,Postnatal week 10,RNA-Seq,120,8805000,PRJNA524496,SAMN11027374,4684411,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439763,Nos3-/-,GSM3631415,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631415,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641474,Postnatal week 10,RNA-Seq,120,7877280,PRJNA524496,SAMN11027373,4191364,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439764,Nos3-/-,GSM3631416,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631416,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641475,Postnatal week 10,RNA-Seq,120,6866280,PRJNA524496,SAMN11027372,3667535,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439765,Nos3-/-,GSM3631417,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631417,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641476,Postnatal week 10,RNA-Seq,120,12458280,PRJNA524496,SAMN11027371,6570311,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439766,Nos3-/-,GSM3631418,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631418,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641477,Postnatal week 10,RNA-Seq,120,9096120,PRJNA524496,SAMN11027370,4839450,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439767,Nos3-/-,GSM3631419,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631419,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641478,Postnatal week 10,RNA-Seq,120,9670320,PRJNA524496,SAMN11027369,5136878,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439768,Nos3-/-,GSM3631420,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631420,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641479,Postnatal week 10,RNA-Seq,120,5647560,PRJNA524496,SAMN11027368,3024868,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439769,Nos3-/-,GSM3631421,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631421,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641480,Postnatal week 10,RNA-Seq,120,10849920,PRJNA524496,SAMN11027367,5768590,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439770,Nos3-/-,GSM3631422,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631422,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641481,Postnatal week 10,RNA-Seq,120,9153720,PRJNA524496,SAMN11027366,4874851,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439771,Nos3-/-,GSM3631423,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631423,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641482,Postnatal week 10,RNA-Seq,120,6248040,PRJNA524496,SAMN11027365,3350870,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439772,Nos3-/-,GSM3631424,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631424,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641483,Postnatal week 10,RNA-Seq,120,8748720,PRJNA524496,SAMN11027364,4654334,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439773,Nos3-/-,GSM3631425,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631425,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641484,Postnatal week 10,RNA-Seq,120,7266000,PRJNA524496,SAMN11027363,3884250,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439774,Nos3-/-,GSM3631426,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631426,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641485,Postnatal week 10,RNA-Seq,120,8084880,PRJNA524496,SAMN11027362,4316678,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439775,Nos3-/-,GSM3631427,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631427,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641486,Postnatal week 10,RNA-Seq,120,13659120,PRJNA524496,SAMN11027361,7234964,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439776,Nos3-/-,GSM3631428,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631428,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641487,Postnatal week 10,RNA-Seq,120,7426680,PRJNA524496,SAMN11027360,3969155,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439777,Nos3-/-,GSM3631429,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631429,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641488,Postnatal week 10,RNA-Seq,120,7838040,PRJNA524496,SAMN11027359,4191593,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439778,Nos3-/-,GSM3631430,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631430,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641489,Postnatal week 10,RNA-Seq,120,8818440,PRJNA524496,SAMN11027358,4702370,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439779,Nos3-/-,GSM3631431,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631431,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641490,Postnatal week 10,RNA-Seq,120,10328400,PRJNA524496,SAMN11027357,5487594,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439780,Nos3-/-,GSM3631432,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631432,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641491,Postnatal week 10,RNA-Seq,120,6860160,PRJNA524496,SAMN11027356,3670393,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439781,Nos3-/-,GSM3631433,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631433,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641492,Postnatal week 10,RNA-Seq,120,8209560,PRJNA524496,SAMN11027355,4376664,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439782,Nos3-/-,GSM3631434,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631434,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641493,Postnatal week 10,RNA-Seq,120,6550560,PRJNA524496,SAMN11027354,3512159,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439783,Nos3-/-,GSM3631435,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631435,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641494,Postnatal week 10,RNA-Seq,120,8283600,PRJNA524496,SAMN11027353,4419234,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439784,Nos3-/-,GSM3631436,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631436,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641495,Postnatal week 10,RNA-Seq,120,8914800,PRJNA524496,SAMN11027352,4738173,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439785,Nos3-/-,GSM3631437,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631437,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641496,Postnatal week 10,RNA-Seq,120,9173280,PRJNA524496,SAMN11027351,4876412,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439786,Nos3-/-,GSM3631438,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631438,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641497,Postnatal week 10,RNA-Seq,120,9128280,PRJNA524496,SAMN11027350,4852678,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439787,Nos3-/-,GSM3631439,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631439,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641498,Postnatal week 10,RNA-Seq,120,7277640,PRJNA524496,SAMN11027349,3888854,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439788,Nos3-/-,GSM3631440,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631440,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641499,Postnatal week 10,RNA-Seq,120,11414760,PRJNA524496,SAMN11027348,6028409,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439789,Nos3-/-,GSM3631441,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631441,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641500,Postnatal week 10,RNA-Seq,120,12514440,PRJNA524496,SAMN11027347,6598986,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439790,Nos3-/-,GSM3631442,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631442,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641501,Postnatal week 10,RNA-Seq,120,8739000,PRJNA524496,SAMN11027346,4632351,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439791,Nos3-/-,GSM3631443,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631443,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641502,Postnatal week 10,RNA-Seq,120,8149560,PRJNA524496,SAMN11027345,4322557,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439792,Nos3-/-,GSM3631444,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631444,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641503,Postnatal week 10,RNA-Seq,120,10887480,PRJNA524496,SAMN11027307,5743435,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439793,Nos3-/-,GSM3631445,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631445,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641504,Postnatal week 10,RNA-Seq,120,10380600,PRJNA524496,SAMN11027306,5476719,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439794,Nos3-/-,GSM3631446,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631446,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641505,Postnatal week 10,RNA-Seq,120,18529560,PRJNA524496,SAMN11027342,9720071,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439795,Nos3-/-,GSM3631447,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631447,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641506,Postnatal week 10,RNA-Seq,120,9561960,PRJNA524496,SAMN11027341,5061931,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439796,Nos3-/-,GSM3631448,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631448,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641507,Postnatal week 10,RNA-Seq,120,11436960,PRJNA524496,SAMN11027340,6040967,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439797,Nos3-/-,GSM3631449,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631449,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641508,Postnatal week 10,RNA-Seq,120,13640520,PRJNA524496,SAMN11027339,7184309,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439798,Nos3-/-,GSM3631450,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631450,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641509,Postnatal week 10,RNA-Seq,120,9785520,PRJNA524496,SAMN11027338,5170160,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439799,Nos3-/-,GSM3631451,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631451,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641510,Postnatal week 10,RNA-Seq,120,14726400,PRJNA524496,SAMN11027336,7705397,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439800,Nos3-/-,GSM3631452,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631452,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641511,Postnatal week 10,RNA-Seq,120,13611960,PRJNA524496,SAMN11027335,7157890,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439801,Nos3-/-,GSM3631453,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631453,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641512,Postnatal week 10,RNA-Seq,120,11490600,PRJNA524496,SAMN11027334,6060176,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439802,Nos3-/-,GSM3631454,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631454,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641513,Postnatal week 10,RNA-Seq,120,9223680,PRJNA524496,SAMN11027332,4879450,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439803,Nos3-/-,GSM3631455,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631455,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641514,Postnatal week 10,RNA-Seq,120,9438120,PRJNA524496,SAMN11027331,5001388,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439804,Nos3-/-,GSM3631456,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631456,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641515,Postnatal week 10,RNA-Seq,120,9237360,PRJNA524496,SAMN11027329,4891750,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439805,Nos3-/-,GSM3631457,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631457,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641516,Postnatal week 10,RNA-Seq,120,14448480,PRJNA524496,SAMN11027328,7625487,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439806,Nos3-/-,GSM3631458,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631458,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641517,Postnatal week 10,RNA-Seq,120,14403720,PRJNA524496,SAMN11027327,7589699,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439807,Nos3-/-,GSM3631459,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631459,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641518,Postnatal week 10,RNA-Seq,120,13064760,PRJNA524496,SAMN11027325,6890727,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439808,Nos3-/-,GSM3631460,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631460,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641519,Postnatal week 10,RNA-Seq,120,9427920,PRJNA524496,SAMN11027324,4993681,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439809,Nos3-/-,GSM3631461,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631461,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641520,Postnatal week 10,RNA-Seq,120,14513760,PRJNA524496,SAMN11027322,7655432,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439810,Nos3-/-,GSM3631462,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631462,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641521,Postnatal week 10,RNA-Seq,120,12727680,PRJNA524496,SAMN11027320,6710965,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439811,Nos3-/-,GSM3631463,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631463,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641522,Postnatal week 10,RNA-Seq,120,11994840,PRJNA524496,SAMN11027319,6332356,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439812,Nos3-/-,GSM3631464,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631464,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641523,Postnatal week 10,RNA-Seq,120,18687960,PRJNA524496,SAMN11027317,9830178,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439813,Nos3-/-,GSM3631465,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631465,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641524,Postnatal week 10,RNA-Seq,120,11015280,PRJNA524496,SAMN11027316,5823238,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439814,Nos3-/-,GSM3631466,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631466,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641525,Postnatal week 10,RNA-Seq,120,11212080,PRJNA524496,SAMN11027314,5933532,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439815,Nos3-/-,GSM3631467,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631467,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641526,Postnatal week 10,RNA-Seq,120,13772760,PRJNA524496,SAMN11027313,7259971,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439816,Nos3-/-,GSM3631468,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631468,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641527,Postnatal week 10,RNA-Seq,120,18811440,PRJNA524496,SAMN11027312,9849455,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439817,Nos3-/-,GSM3631469,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631469,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641528,Postnatal week 10,RNA-Seq,120,13082040,PRJNA524496,SAMN11027311,6894487,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439818,Nos3-/-,GSM3631470,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631470,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641529,Postnatal week 10,RNA-Seq,120,8801880,PRJNA524496,SAMN11027310,4675144,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439819,Nos3-/-,GSM3631471,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631471,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641530,Postnatal week 10,RNA-Seq,120,5545440,PRJNA524496,SAMN11027309,2975968,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439820,Nos3-/-,GSM3631472,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631472,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641531,Postnatal week 10,RNA-Seq,120,2583840,PRJNA524496,SAMN11027308,1427334,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439821,Nos3-/-,GSM3631473,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631473,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
SRR8641532,Postnatal week 10,RNA-Seq,120,12613320,PRJNA524496,SAMN11027543,6657442,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5439822,Nos3-/-,GSM3631474,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631474,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Control
